Bus Stop Number,Latitude Position,Longitude Position,Bus Stop Name
61089,1.333071659,103.865308,Bet Blks 138/144
61099,1.332368056,103.8671,Potong Pasir CC
61101,1.335601389,103.8637033,Blk 120
62011,1.342135,103.883451,Aft Bartley Rd
62019,1.342157099,103.8840528,Aft Rochdale Rd
62021,1.343688974,103.8825075,Wisma AUPE
62029,1.344113281,103.8827347,Paya Lebar Gdns
62031,1.34521001,103.8817101,How Sun Pk
62039,1.346768051,103.880912,Raya Gdn
62041,1.348382923,103.8801849,Opp Bethany Presby Ch
62049,1.34904,103.8802275,Aft Paya Lebar Cres
62051,1.351704296,103.877755,Paya Lebar Camp
62059,1.351701389,103.8785958,Blk 161
62061,1.341706816,103.881753,Aft Upp Paya Lebar Rd
62069,1.34209859,103.8816131,Bef Upp Paya Lebar Rd
62071,1.34252981,103.8800289,Opp Bartley Stn
62079,1.342966355,103.8797665,Bartley Stn
62081,1.34384212,103.8777387,Opp Bartley Chr Ch
62089,1.343839833,103.8782509,Bartley Chr Ch
62091,1.343667303,103.8751908,Opp Bartley Terr
62099,1.344127495,103.8756212,Classical Terr
62101,1.343248871,103.8730805,Bef Upp Serangoon Rd
62109,1.343741117,103.8738073,Aft Upp Serangoon Rd
62111,1.345098522,103.8707717,Aft Sommerville Rd
62119,1.344832659,103.8710922,Aft Sunshine Lodge
62121,1.346827785,103.8715681,Aft Wolskel Rd
62129,1.346989589,103.8720549,Blk 403
62131,1.348979006,103.8727743,S'goon Stn
62139,1.349046124,103.8734117,S'goon Stn
62141,1.351491124,103.8751519,Opp Blk 1
62149,1.351691733,103.8759533,Paya Lebar Camp
62151,1.345689587,103.8775441,Rindu Terr
62159,1.345924416,103.877652,Opp Rindu Terr
62161,1.347503333,103.8760197,St.Gabriel's Sec Sch
62169,1.347631667,103.8764689,Blk 426
62171,1.348261396,103.8746237,Blk 409
62179,1.348645002,103.8748319,Blk 421
62189,1.350563918,103.8747095,Blk 416
62219,1.351926371,103.8803203,Blk 158
62221,1.350901402,103.8825534,Opp The Minton
62229,1.351089994,103.8821223,The Minton
62231,1.347802941,103.8903074,Bef S'pore Girls' Home
62239,1.347630667,103.889989,Opp S'pore Girls' Home
62241,1.345073306,103.8911789,SBST Hougang Depot
62249,1.344215637,103.8910256,Opp SBST Hougang Depot
62251,1.377159,103.9001278,Bef Blk 471B
62261,1.374538056,103.9028237,Opp S'goon Sec Sch
63011,1.354321158,103.8782358,Nam Peng Ctr
63019,1.353479643,103.8780014,Aft Serangoon Shop Ctr
63021,1.357058083,103.8816161,The Helping Hand
63029,1.357274722,103.8821803,Opp The Helping Hand
63031,1.360504444,103.8853519,Kovan Stn
63039,1.36026,103.8853842,Kovan Stn
63041,1.362591667,103.8875481,Opp Glad Tidings Ch
63049,1.362191667,103.8875228,Glad Tidings Ch
63051,1.364151668,103.8891428,Serangoon JC
63059,1.364376673,103.8898415,Opp Serangoon JC
63061,1.366238342,103.8912913,Bef Nativity Ch Ctr
63069,1.366379999,103.8919472,Nativity Ch Ctr
63071,1.359780726,103.8933246,Opp Blk 248
63079,1.359789173,103.8929602,Blk 248
63081,1.356830784,103.8926095,Opp Blk 241
63089,1.356532285,103.892135,Blk 241
63091,1.353854981,103.8914705,Opp Blk 106
63099,1.353579485,103.8909741,Blk 106
63101,1.351107289,103.8903098,Opp Blk 169
63109,1.350814444,103.8898442,Blk 172
63131,1.361208844,103.8903311,Wing Tai Bldg
63139,1.361201667,103.8914117,Aft En-Naeem Mque
63141,1.354046122,103.8749132,Blk 209
63149,1.354899722,103.8745256,Serangoon Stadium
63151,1.354122914,103.8775836,Bef Kovan Ctr
63159,1.355166667,103.8770192,Highland Ctr
63161,1.357173077,103.8753065,Serangoon Swim Cplx
63169,1.357036649,103.8756779,Opp Serangoon Swim Cplx
63179,1.359993051,103.8739353,Bef Tai Seng Chr Ch
63181,1.360831389,103.8734622,Bef St. Helier's Ave
63189,1.361339979,103.8736346,Aft Serangoon Gdn Way
63191,1.364262778,103.8740397,Aft Serangoon Nth Ave 1
63199,1.363279722,103.8738381,Aft Serangoon Nth Ave 1
63201,1.366177895,103.8749203,Blk 133
63209,1.366058048,103.8752212,Toho Green
63211,1.368146382,103.8757308,Blk 138
63219,1.36856637,103.876271,Opp Blk 139
63221,1.357993279,103.8855064,Hougang St 21 FC
63229,1.357571667,103.8851192,Aft Blk 207
63231,1.359012232,103.8876307,Bet Blks 210/211
63239,1.35891912,103.887879,Opp Blk 210
63241,1.364097852,103.8921356,Blk 21
63249,1.363958056,103.8926128,Blk 1
63261,1.358964722,103.8891383,Opp Blk 232
63269,1.358754813,103.8890576,Blk 232
63271,1.356395013,103.8899763,Blk 239
63279,1.356238056,103.889835,Opp Yuying Sec Sch
63281,1.354129722,103.8898808,Blk 105 Mkt/FC
63289,1.354011667,103.8896608,Aljunied CC
63291,1.352250023,103.887858,Opp Blk 115
63299,1.352631657,103.8883352,Blk 115
63301,1.351494732,103.885312,Paya Lebar Girls' Sch
63309,1.352059444,103.8858106,Opp Paya Lebar Girls' Sch
63311,1.369904639,103.8778065,Blk 634
63319,1.369217378,103.8781473,Opp Blk 634
63321,1.369136023,103.8813222,Blk 627
63329,1.368628701,103.8820085,Opp Blk 627
63331,1.368368665,103.884927,Blk 615
63339,1.368118548,103.8845126,Opp Blk 615
63341,1.367514029,103.8888299,Opp Blk 709
63349,1.366872071,103.8892336,Blk 708
63351,1.369226389,103.8878639,Opp Hougang Swim Cplx
63359,1.369368049,103.8877923,Hougang Swim Cplx
63361,1.357446488,103.8738399,Opp Serangoon Swim Cplx
63369,1.356631667,103.8741039,Serangoon Sports Cplx
63371,1.371156663,103.8851441,Blk 679
63379,1.370796667,103.88521,Blk 608
63381,1.370951633,103.8823957,Xinmin Pr Sch
63389,1.370638355,103.8824452,Opp Xinmin Pr Sch
63391,1.370877451,103.8801873,Blk 639
63399,1.370223333,103.880285,Blk 632
64009,1.370606954,103.8926681,Hougang Ctrl Int
64011,1.367563333,103.8927594,Naung Ct
64019,1.368308353,103.8939384,Blk 302
64021,1.377889502,103.8966385,Blk 458
64029,1.377816174,103.8968828,Opp Blk 458
64031,1.376999957,103.8936608,Blk 436
64039,1.376687532,103.8939376,Blk 434
64041,1.370165,103.89536,Hougang Plaza
64049,1.37037139,103.8960325,Opp Hougang Plaza
64051,1.372396669,103.8977736,Blk 465A
64059,1.372491357,103.8983747,Blk 355
64061,1.375578863,103.901119,Opp Serangoon Sec Sch
64069,1.37526505,103.9013472,Serangoon Sec Sch
64071,1.375140564,103.8972481,Opp Punggol Pk
64079,1.375008333,103.8977478,Punggol Pk
64081,1.376029722,103.88009,Hougang 1
64091,1.377487778,103.8814928,Hougang Pr Sch
64101,1.372121197,103.8765394,Opp Gracehaven S Army
64109,1.372023302,103.876909,Gracehaven S Army
64111,1.375941883,103.8768429,Opp Blk 953
64119,1.376791649,103.8771366,Blk 953
64121,1.379741397,103.8765011,Aft Ang Mo Kio Ave 5
64129,1.379959707,103.876868,Blk 988B
64131,1.363024984,103.9035055,LP 116
64139,1.3632455,103.9067719,LP 113
64141,1.364673099,103.908205,Aft Jln Telawi
64149,1.365088056,103.9089031,LP 137
64151,1.368123094,103.9098481,Aft Lor Tongkol
64159,1.367511383,103.9099924,Bef Lor Tongkol
64161,1.371908056,103.9114289,LP 174
64169,1.371314999,103.9114653,LP 175
64171,1.374005,103.91235,LP 192
64179,1.374207762,103.9128763,LP 193
64181,1.376520012,103.9133619,Bef TPE
64189,1.376931096,103.9139222,Aft Old Tampines Rd
64191,1.379466391,103.9159324,Aft TPE
64199,1.379183759,103.9156811,Bef TPE
64201,1.361728333,103.8942078,Aft Hougang Ave 3
64209,1.361469742,103.894525,Aft Defu Ave 1
64211,1.362196377,103.8976509,Heavy Veh CP
64219,1.361946423,103.8983672,Opp Heavy Veh CP
64221,1.36263972,103.9008628,Aft Fish Farm Rd 1
64229,1.362423152,103.9022624,LP 93
64231,1.364793324,103.8968501,Blk 316
64239,1.364398054,103.8968235,Opp Blk 316
64241,1.367126667,103.8964172,Blk 308
64249,1.368093555,103.8958922,Blk 327
64301,1.367223342,103.899046,Blk 325
64309,1.367081344,103.8992644,Opp Blk 321
64311,1.370143349,103.900232,Blk 344
64319,1.369845584,103.9003762,Opp Blk 344
64321,1.372290759,103.9004624,Blk 350
64329,1.372405202,103.9006764,Rio Vista
64331,1.371435555,103.8880596,Blk 508
64339,1.371368343,103.8870299,Blk 602
64341,1.372913042,103.8863375,Blk 681
64349,1.372918347,103.8867398,Blk 502
64351,1.374811105,103.8880821,Opp Montfort Sch
64359,1.375286778,103.8891876,Montfort Sch
64361,1.376345092,103.8905489,Blk 535
64369,1.376344484,103.8914935,Blk 532
64371,1.37447444,103.8928943,Opp Punggol CC
64379,1.374685008,103.8926631,Punggol CC
64381,1.372882451,103.8917038,Opp Blk 521
64389,1.373138093,103.8915682,Blk 522
64391,1.371454149,103.8897657,Blk 831
64399,1.371218184,103.8892572,Blk 512
64401,1.378393093,103.9032366,Bef Sengkang East Ave
64409,1.378201655,103.9035273,Aft Sengkang East Ave
64411,1.373532732,103.8850341,Blk 670
64419,1.373391648,103.8852185,Blk 681
64421,1.375050428,103.8951183,Blk 421
64429,1.374816899,103.8952196,Blk 412
64431,1.378094475,103.8893028,Blk 568
64439,1.377979732,103.8895216,Blk 537
64441,1.379806407,103.888185,Hougang G. Shop Mall
64449,1.379733333,103.8886067,Opp Hougang G. Shop Mall
64461,1.37938473,103.8864031,Blk 579
64469,1.379568333,103.8857647,Opp Blk 579
64471,1.374548056,103.8839678,Blk 917
64479,1.374401341,103.88354,Blk 665
64481,1.375144743,103.8807864,Bet Blks 930/931
64489,1.37488765,103.8806769,Blk 946A
64491,1.375130278,103.8790517,Hougang 1
64499,1.374882857,103.8782886,Regentville
64509,1.374239946,103.8788297,Blk 941A
64519,1.373808372,103.8811096,Blk 943
64521,1.369839921,103.8895673,Blk 834
64529,1.369928696,103.8893352,Hougang Polyclinic
64541,1.371226667,103.89261,Hougang Ctrl Int
64549,1.371399983,103.8917097,Opp Hougang Ctrl Int
64551,1.369888187,103.8903344,Blk 836
64559,1.370603889,103.8908114,Blk 830A
64561,1.377159989,103.8869088,Blk 574
64571,1.37811157,103.8929649,Blk 438
64579,1.37820828,103.8926806,Bet Blks 544/546
64601,1.375486404,103.8845867,Blk 919
64609,1.375956389,103.8847014,Blk 687
64611,1.378373338,103.8844592,Blk 913
64619,1.378093387,103.8846803,Opp Blk 913
64621,1.381333333,103.888215,Blk 565
64629,1.38154,103.8880564,Opp Blk 565
65009,1.403706299,103.9022434,Punggol Temp Int
65011,1.381596968,103.8972095,Opp The Rivervale
65019,1.381514078,103.8974924,The Rivervale
65021,1.384031362,103.8996135,Opp Blk 110
65029,1.384615,103.9006158,Blk 111
65031,1.387118273,103.9016264,Blk 227D
65039,1.387327419,103.901924,Blk 124
65041,1.389844124,103.9016227,Blk 231
65049,1.389935,103.9018717,Blk 126A
65059,1.393084408,103.9012936,St. Anne's Ch
65061,1.39490129,103.9018595,Blk 298A
65069,1.395043822,103.9023682,Blk 190C
65071,1.398450741,103.9041638,Opp Blk 103A
65079,1.398935745,103.904748,Blk 102C
65081,1.400921588,103.9053104,Opp Blk 199C
65089,1.401339484,103.9058051,Opp Blk 296
65091,1.403979627,103.9065564,BLK 301A
65099,1.404467817,103.9071143,BLK 604A
65101,1.4067525,103.9078761,Aft Punggol Dr
65109,1.406623611,103.9082731,Bef Punggol Dr
65111,1.413370059,103.9091849,Bef Punggol 17th Ave
65119,1.414294868,103.9094689,Opp Punggol 17th Ave
65121,1.416705762,103.9094801,Opp Track 22
65129,1.416369949,103.9096651,Aft Track 22
65139,1.420625393,103.9105347,Punggol Rd End
65141,1.404548056,103.8971639,Soo Teck Stn
65149,1.404440466,103.8969248,Soo Teck Stn
65151,1.398911231,103.9067353,Blk 196A
65159,1.398568723,103.9066529,Blk 101C
65161,1.397356311,103.9085911,Blk 173B
65169,1.39645726,103.9093213,Blk 108
65171,1.394494243,103.9120935,Opp Blk 126A
65179,1.394295828,103.9119024,Blk 126A
65181,1.396813889,103.9175469,Atf Punggol Ctrl
65189,1.396826944,103.9179331,Bef Punggol Ctrl
65191,1.395273569,103.9054,Bef Punggol Rd
65199,1.395917212,103.9054274,Aft Punggol Rd
65201,1.40083471,103.9035802,Opp Blk 201A
65209,1.400405607,103.9038751,Aft Punggol Rd
65219,1.403266638,103.9032588,Aft Punggol Ctrl
65221,1.404028428,103.9048076,Opp Blk 293
65229,1.403202195,103.9055693,Blk 298
65231,1.39428248,103.9157653,Blk 166A
65239,1.394104614,103.9160348,Opp Blk 166A
65241,1.399172465,103.9076717,Blk 196C
65249,1.399637478,103.9082498,Blk 178
65261,1.396951554,103.9147884,Blk 649
65269,1.396710154,103.9146722,Blk 162B
65271,1.399955441,103.9106429,Opp Blk 188
65279,1.399297261,103.911034,Bet Blks 187/188
65281,1.402011651,103.9078331,Punggol Sec Sch
65289,1.401737461,103.9076298,Edgefield Pr Sch
65301,1.40455,103.9093081,Blk 612A
65309,1.404943889,103.909135,Opp Blk 612A
65311,1.402015,103.9128569,Oasis Stn
65319,1.402578056,103.912445,Oasis Stn
65321,1.399427,103.916593,Kadaloor Stn
65329,1.399888,103.916124,Kadaloor Stn
65331,1.402865,103.898518,Opp Blk 268D
65339,1.403133066,103.8980439,Blk 268C
65341,1.40194695,103.900923,Opp Blk 272C
65349,1.402178056,103.900575,Blk 272C
65351,1.405923,103.90467,Punggol View Pr Sch
65359,1.405523,103.904353,Opp Punggol View Pr Sch
65381,1.402068,103.909767,Punggol Sec Sch
65389,1.402257,103.910072,Opp Punggol Sec Sch
65391,1.40587968,103.9125169,Blk 672A
65399,1.405804727,103.9125955,Blk 670A
65401,1.406531821,103.8987118,Opp Blk 264A
65409,1.406244969,103.8995745,Bef Blk 264
65411,1.399447814,103.9138491,Horizon Pr Sch
65419,1.399462091,103.9139538,Opp Horizon Pr Sch
65429,1.396787241,103.9120228,Greendale Pr Sch
65801,1.39044,103.885698,Blk 309D
65809,1.39121,103.8863089,Anchor Green Pr Sch
66009,1.350466102,103.8716899,Serangoon Int
66011,1.347169979,103.8599768,Aft Braddell Rd
66019,1.346028375,103.8604042,Bef Braddell Rd
66021,1.350966714,103.8618294,New Tech Pk
66029,1.350171594,103.8614353,St. Gabriel's Pr Sch
66031,1.354656407,103.8657236,Cardiff Ct
66039,1.354751385,103.8666885,Opp Cardiff Ct
66041,1.355723031,103.8697219,Blk 230
66049,1.355354753,103.8689649,Blk 233
66051,1.355854994,103.8719619,Opp Blk 257
66059,1.355531417,103.872123,Blk 257A
66061,1.344051111,103.8634606,Aft Braddell Flyover
66069,1.34350265,103.8626325,Bef Braddell Flyover
66071,1.343755165,103.8673731,Opp PUB Recreation Club
66079,1.343260972,103.8674399,PUB Recreation Club
66081,1.343021884,103.8696282,Opp S'pore Power Trg Inst
66089,1.342387157,103.8694775,S'pore Power Trg Inst
66091,1.354546667,103.8614517,Golden Hill Est
66099,1.354274747,103.861422,Opp Golden Hill Est
66101,1.370940455,103.873259,Blk 516
66109,1.369979225,103.8746132,Blk 151
66111,1.358482778,103.8682367,Chuan View
66119,1.35683,103.8681267,Summer Pl
66121,1.362399722,103.86776,Chuan Terr
66129,1.361411375,103.8680782,Aft Chuan Gdn
66131,1.363466982,103.8701921,Aft Trinity Meth Ch
66139,1.363577789,103.8692911,Opp Trinity Meth Ch
66141,1.363118289,103.8723966,Bef Yio Chu Kang Rd
66149,1.362918333,103.8723622,Aft Yio Chu Kang Rd
66151,1.363066332,103.8658838,Opp Penshurst Pl
66161,1.361237763,103.8646433,Opp Crowhurst Dr
66171,1.359763027,103.8636119,Bef Cooling Cl
66181,1.358786654,103.8618576,Aft Chartwell Rd
66191,1.360656111,103.8598394,Serangoon Gdn Sch
66201,1.362086389,103.8596653,Opp Brockhampton Dr
66211,1.364121389,103.8610347,Opp Bloxhome Dr
66221,1.368349722,103.8626264,Opp Portchester Ave
66231,1.369948318,103.8643805,Bef Huddington Ave
66241,1.368908035,103.8656251,Hemsley Ave
66251,1.367243059,103.8665382,Opp Kingswear Ave
66261,1.365551107,103.8664098,Opp Portchester Ave
66271,1.363983333,103.8657892,Serangoon Gdn Circus
66291,1.365936379,103.8619241,Opp Serangoon Gdn Circus
66301,1.369371365,103.8720769,Blk 152
66309,1.369273065,103.8719488,Blk 112
66311,1.367664707,103.874291,Blk 141A
66319,1.368218338,103.8739176,Bet Blks 142/148
66321,1.365146389,103.8724903,Blk 128
66329,1.366021722,103.8722864,Blk 126
66331,1.371731765,103.8701543,Blk 554
66339,1.371251832,103.8705581,Blk 101
66341,1.371141961,103.8652534,Daikin S'pore
66349,1.3708276,103.8654177,Opp Daikin S'pore
66351,1.350498315,103.8732449,Serangoon Stn
66359,1.350806985,103.873286,Serangoon Stn
66361,1.352585018,103.8682485,Blk 319
66369,1.353553017,103.8682257,Blk 238
66371,1.353767302,103.8726854,Blk 261
66379,1.353391559,103.872858,Blk 206
66381,1.350204722,103.8712253,Blk 334
66389,1.350921638,103.8710691,Bef Serangoon Int
66391,1.350969427,103.8648423,Nanyang JC
66399,1.351487297,103.8632462,Lor Chuan Stn
66401,1.349376352,103.8660409,Golden Hts
66409,1.349265981,103.8659388,Melrose
66411,1.350029727,103.8690312,Blk 326
66419,1.350216389,103.8693094,Blk 330
66421,1.373655,103.8734072,Blk 537
66429,1.373521827,103.8724374,Blk 530
66431,1.372976443,103.8752642,Opp Blk 506A
66439,1.373937621,103.8755129,Blk 504A CP
66451,1.378724969,103.8685436,Aft AMK Ind Pk 2
66459,1.378489467,103.8707509,Aft Seagate
66461,1.37889,103.8712803,Bef Seagate
66471,1.378958333,103.8743606,Bef Yio Chu Kang Rd
66479,1.378638347,103.8743029,Aft Yio Chu Kang Rd
66481,1.379186664,103.8783096,Opp Blk 968
66489,1.37889334,103.8789799,Blk 969
66491,1.379369444,103.8826019,Opp Blk 910
66499,1.379123069,103.8832693,Blk 911
66509,1.375283244,103.8701534,Blk 546
66511,1.376650212,103.8717212,Yio Chu Kang Amenity Ctr
66519,1.377346122,103.8715997,Opp Seagate
66521,1.375223044,103.8739314,Ban Teck Han Bldg
66529,1.375121741,103.873182,Blk 538
66531,1.375192777,103.8748835,Opp Blk 531
66539,1.375003406,103.8750162,Blk 531
66541,1.379775113,103.8813549,Blk 980C
66549,1.380198368,103.8815515,Opp Blk 980C
66551,1.381541006,103.8813791,Blk 984
66599,1.372848498,103.8684368,KLA Tencor
67009,1.391780604,103.895885,Sengkang Int
67011,1.390097479,103.8626325,TAS Receiving Stn
67019,1.389763717,103.8625381,Opp TAS Receiving Stn
67021,1.389306389,103.8654867,Opp Dedap Rd
67029,1.389066907,103.8651774,Aft Dedap Rd
67039,1.38831,103.8680075,Aft Jln Kayu
67041,1.388025879,103.8703718,Aft Jln Kayu
67049,1.387734644,103.8699865,Aft Jln Redop
67051,1.387394476,103.8730234,Opp Seletar Hills Est
67059,1.38705246,103.8729845,Seletar Hills Est
67061,1.385803333,103.8753414,Aft Jln Selaseh
67069,1.385532381,103.8751417,Bef Jln Selaseh
67071,1.382241667,103.8770008,Opp Ch Of St. Vincent De Paul
67079,1.382565,103.876735,Ch Of St. Vincent De Paul
67081,1.389901807,103.868837,After Yio Chu Kang Rd
67089,1.390294064,103.8691602,Before Fernvale Lane
67101,1.39143144,103.8995695,Blk 250A
67109,1.391028856,103.8999867,Blk 235
67111,1.391053694,103.9023725,St. Anne's Wood
67119,1.390508244,103.9032358,Blk 128
67121,1.389498056,103.90519,Blk 142A
67129,1.389368441,103.9049889,Blk 137
67131,1.387678056,103.9052739,Blk 122F
67139,1.387157147,103.9041758,Opp Blk 121
67141,1.386021111,103.9035319,Blk 119D
67151,1.383533056,103.902155,Blk 117A
67159,1.384367938,103.902256,Blk 112
67161,1.382125,103.8992683,Opp Blk 101
67169,1.382534701,103.8992222,Blk 101
67171,1.387312096,103.8989769,Blk 225A
67179,1.387413939,103.8979957,Opp Blk 225A
67181,1.39101786,103.8977802,Blk 240
67189,1.390599559,103.8974261,Opp Blk 241
67191,1.3890889,103.8971088,Blk 223D
67199,1.388948708,103.8968917,Opp Blk 223D
67201,1.386697098,103.8962889,Blk 206A
67209,1.386908396,103.896181,Blk 203
67211,1.383938281,103.8976592,Blk 208 CP
67219,1.383688353,103.8975137,Blk 267 CP
67221,1.391162469,103.9063945,Blk 153
67229,1.391057778,103.9061436,Blk 146A
67231,1.393222056,103.9039566,Rivervale Pr Sch
67239,1.393050302,103.9037334,Opp Rivervale Pr Sch
67241,1.392961978,103.8984687,Blk 248A
67249,1.393765715,103.8985042,Blk 259C
67251,1.394428622,103.9003122,Blk 253
67259,1.394653861,103.9004624,Blk 297A
67261,1.386587413,103.8946421,Blk 203B
67269,1.386054076,103.8951336,Opp Blk 203A
67271,1.388251387,103.8920896,Blk 201 CP
67279,1.388093054,103.8916788,Blk 301D
67281,1.389250235,103.8729858,Blk 403A
67289,1.389664311,103.8732874,Opp Blk 405C
67291,1.387179564,103.8897179,Blk 303B
67299,1.386835756,103.8897322,Opp Blk 303B
67301,1.388889301,103.8869443,Blk 305D
67309,1.388137999,103.887591,Opp Blk 305 CP
67321,1.390567926,103.8842549,Blk 311A
67329,1.390019742,103.8846017,Opp Blk 310B
67331,1.386768071,103.8925215,Blk 200B
67339,1.386480382,103.8926909,Opp Blk 200B
67341,1.388647795,103.8950517,Opp Blk 204 CP
67349,1.388378109,103.8953369,Blk 204 CP
67351,1.389944754,103.8913545,Blk 321 CP
67359,1.390025942,103.8904406,Nan Chiau High Sch
67361,1.390995059,103.8883491,Blk 313B
67369,1.390717311,103.8885346,Blk 306 CP
67371,1.392599722,103.8871397,Blk 313 CP
67379,1.392725618,103.887009,Opp Blk 313 CP
67381,1.394590402,103.8884427,Opp Blk 317B
67389,1.394243778,103.888691,Blk 317B
67391,1.394256762,103.8914449,Opp Blk 325 CP
67399,1.39385006,103.8916701,Blk 325 CP
67401,1.392908423,103.8953174,Sengkang Stn
67409,1.392339157,103.8960682,Sengkang Stn
67411,1.394956244,103.8943683,Blk 261
67419,1.394432042,103.8938316,Opp Blk 261
67431,1.395213596,103.897395,Opp Blk 291A
67439,1.395493749,103.8973703,Blk 291A
67441,1.392309539,103.8934667,Opp Blk 323B
67449,1.392032891,103.8930712,Blk 323B
67451,1.383046111,103.8896058,Bef Buangkok Dr
67459,1.382886389,103.8891108,Aft Buangkok Dr
67461,1.385752735,103.8912153,Aft Sengkang East Ave
67469,1.38533639,103.8907422,Bef Sengkang East Ave
67471,1.392185679,103.8801814,Aft Fernvale Link
67479,1.391982037,103.8801967,Bef Fernvale Link
67481,1.391497941,103.8776459,Opp Pei Hwa Sec Sch
67489,1.39100245,103.877085,Pei Hwa Sec Sch
67491,1.390875385,103.8746649,Aft Fernvale Lane
67499,1.390680287,103.8746787,Bef Fernvale Lane
67501,1.383549732,103.90365,Blk 117C
